[0.000001] 19(name=0, level=0) initalization
[0.000196] 46(name=0 level=0) received initate from 28 with level=1 name=71 state=1
[0.000197] 2(name=0 level=0) waiting connect q=54 L=0
[0.000200] 0(name=0 level=0) received connect from 20 with level=0
[0.000201] 46(name=71 level=1) sending test to 1 with level=1 name=71
[0.000204] 0(name=0 level=0) waiting connect q=20 L=0
[0.000204] 2(name=0 level=0) resolving waiting test with q=0 level=1 name=5
[0.000209] 0(name=0 level=0) resolving waiting connect with q=21 level=0
[0.000209] 2(name=0 level=0) waiting test with q=0 level=1 name=5
[0.000214] 0(name=0 level=0) waiting connect q=21 L=0
[0.000214] 2(name=0 level=0) received test from 34 with level=1 name=24
[0.000218] 0(name=0 level=0) received connect from 1 with level=0
[0.000218] 2(name=0 level=0) waiting test with q=34 level=1 name=24
[0.000221] 0(name=0 level=0) sending initiate to 1 with level=1, name=5, state=1
[0.000222] 2(name=0 level=0) resolving waiting connect with q=22 level=0
[0.000225] 2(name=0 level=0) waiting connect q=22 L=0
[0.000227] 0(name=0 level=0) resolving waiting connect with q=75 level=0
[0.000232] 0(name=0 level=0) waiting connect q=75 L=0
[0.000235] 0(name=0 level=0) received connect from 51 with level=0
[0.000240] 0(name=0 level=0) waiting connect q=51 L=0
[0.000245] 0(name=0 level=0) resolving waiting connect with q=16 level=0
[0.000249] 0(name=0 level=0) waiting connect q=16 L=0
[0.000251] 48(name=0 level=0) received initate from 57 with level=1 name=6 state=1
[0.000260] 51(name=0, level=0) sending connect to 0 with level=0
[0.000260] 48(name=6 level=1) sending test to 84 with level=1 name=6
[0.000262] 3(name=0 level=0) resolving waiting test with q=20 level=1 name=5
[0.000265] 0(name=0 level=0) resolving waiting connect with q=13 level=0
[0.000265] 3(name=0 level=0) waiting test with q=20 level=1 name=5
[0.000270] 0(name=0 level=0) waiting connect q=13 L=0
[0.000273] 3(name=0 level=0) resolving waiting test with q=20 level=1 name=5
[0.000276] 0(name=0 level=0) received connect from 26 with level=0
[0.000276] 3(name=0 level=0) waiting test with q=20 level=1 name=5
[0.000281] 0(name=0 level=0) waiting connect q=26 L=0
[0.000283] 52(name=0 level=0) received connect from 60 with level=0
[0.000287] 0(name=0 level=0) resolving waiting connect with q=35 level=0
[0.000290] 52(name=0 level=0) waiting connect q=60 L=0
[0.000292] 0(name=0 level=0) waiting connect q=35 L=0
[0.000295] 52(name=0 level=0) resolving waiting connect with q=60 level=0
[0.000298] 52(name=0 level=0) waiting connect q=60 L=0
[0.000298] 39(name=0 level=0) received initate from 57 with level=1 name=6 state=1
[0.000303] 0(name=0 level=0) resolving waiting connect with q=25 level=0
[0.000303] 3(name=0 level=0) resolving waiting test with q=20 level=1 name=5
[0.000305] 39(name=6 level=1) sending test to 1 with level=1 name=6
[0.000307] 3(name=0 level=0) waiting test with q=20 level=1 name=5
[0.000308] 0(name=0 level=0) waiting connect q=25 L=0
[0.000313] 0(name=0 level=0) received connect from 38 with level=0
[0.000317] 0(name=0 level=0) waiting connect q=38 L=0
[0.000322] 0(name=0 level=0) resolving waiting connect with q=11 level=0
[0.000327] 0(name=0 level=0) waiting connect q=11 L=0
[0.000330] 28(name=0 level=0) received initate from 46 with level=1 name=71 state=1
[0.000333] 3(name=0 level=0) resolving waiting test with q=20 level=1 name=5
[0.000336] 3(name=0 level=0) waiting test with q=20 level=1 name=5
[0.000337] 28(name=71 level=1) sending test to 5 with level=1 name=71
[0.000338] 0(name=0 level=0) resolving waiting connect with q=56 level=0
[0.000343] 0(name=0 level=0) waiting connect q=56 L=0
[0.000348] 0(name=0 level=0) received connect from 58 with level=0
[0.000353] 0(name=0 level=0) waiting connect q=58 L=0
[0.000358] 0(name=0 level=0) resolving waiting connect with q=53 level=0
[0.000360] 48(name=6 level=1) received connect from 84 with level=0
[0.000361] 3(name=0 level=0) resolving waiting test with q=20 level=1 name=5
[0.000362] 0(name=0 level=0) waiting connect q=53 L=0
[0.000365] 3(name=0 level=0) waiting test with q=20 level=1 name=5
[0.000367] 48(name=6 level=1) sending initiate to 84 with level=1, name=6, state=1
[0.000368] 73(name=14 level=1) resolving waiting connect with q=80 level=0
[0.000374] 0(name=0 level=0) resolving waiting connect with q=20 level=0
[0.000374] 73(name=14 level=1) sending initiate to 80 with level=1, name=14, state=1
[0.000380] 0(name=0 level=0) waiting connect q=20 L=0
[0.000386] 0(name=0 level=0) received connect from 74 with level=0
[0.000390] 0(name=0 level=0) waiting connect q=74 L=0
[0.000392] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000396] 0(name=0 level=0) resolving waiting connect with q=21 level=0
[0.000401] 0(name=0 level=0) waiting connect q=21 L=0
[0.000402] 95(name=0 level=0) received initate from 72 with level=1 name=54 state=1
[0.000408] 32(name=0 level=0) waiting connect q=17 L=0
[0.000408] 95(name=54 level=1) sending test to 0 with level=1 name=54
[0.000412] 0(name=0 level=0) resolving waiting connect with q=75 level=0
[0.000416] 0(name=0 level=0) waiting connect q=75 L=0
[0.000421] 0(name=0 level=0) received connect from 88 with level=0
[0.000423] 3(name=0 level=0) resolving waiting test with q=20 level=1 name=5
[0.000426] 0(name=0 level=0) waiting connect q=88 L=0
[0.000429] 3(name=0 level=0) waiting test with q=20 level=1 name=5
[0.000432] 0(name=0 level=0) resolving waiting connect with q=51 level=0
[0.000435] 0(name=0 level=0) waiting connect q=51 L=0
[0.000436] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000444] 0(name=0 level=0) resolving waiting connect with q=16 level=0
[0.000447] 32(name=0 level=0) waiting connect q=17 L=0
[0.000448] 0(name=0 level=0) waiting connect q=16 L=0
[0.000452] 73(name=14 level=1) received accrej from 80 with ds=-1
[0.000453] 0(name=0 level=0) received connect from 4 with level=0
[0.000457] 0(name=0 level=0) waiting connect q=4 L=0
[0.000457] 64(name=0 level=0) resolving waiting connect with q=36 level=0
[0.000457] 73(name=14 level=1) sending test to 0 with level=1 name=14
[0.000460] 48(name=6 level=1) received accrej from 84 with ds=-1
[0.000460] 3(name=0 level=0) resolving waiting test with q=20 level=1 name=5
[0.000461] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000462] 0(name=0 level=0) resolving waiting connect with q=13 level=0
[0.000463] 64(name=0 level=0) waiting connect q=36 L=0
[0.000464] 48(name=6 level=1) sending test to 0 with level=1 name=6
[0.000464] 3(name=0 level=0) waiting test with q=20 level=1 name=5
[0.000467] 23(name=0 level=0) resolving waiting test with q=58 level=1 name=5
[0.000468] 0(name=0 level=0) waiting connect q=13 L=0
[0.000470] 32(name=0 level=0) waiting connect q=17 L=0
[0.000471] 64(name=0 level=0) resolving waiting connect with q=36 level=0
[0.000473] 23(name=0 level=0) waiting test with q=58 level=1 name=5
[0.000475] 64(name=0 level=0) waiting connect q=36 L=0
[0.000476] 0(name=0 level=0) resolving waiting connect with q=26 level=0
[0.000481] 0(name=0 level=0) waiting connect q=26 L=0
[0.000487] 0(name=0 level=0) received connect from 8 with level=0
[0.000487] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000490] 52(name=0 level=0) resolving waiting connect with q=60 level=0
[0.000492] 0(name=0 level=0) waiting connect q=8 L=0
[0.000492] 32(name=0 level=0) waiting connect q=17 L=0
[0.000495] 3(name=0 level=0) resolving waiting test with q=20 level=1 name=5
[0.000497] 52(name=0 level=0) waiting connect q=60 L=0
[0.000497] 0(name=0 level=0) resolving waiting connect with q=35 level=0
[0.000500] 3(name=0 level=0) waiting test with q=20 level=1 name=5
[0.000501] 0(name=0 level=0) waiting connect q=35 L=0
[0.000509] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000512] 0(name=0 level=0) resolving waiting connect with q=25 level=0
[0.000513] 32(name=0 level=0) waiting connect q=17 L=0
[0.000516] 0(name=0 level=0) waiting connect q=25 L=0
[0.000519] 92(name=0 level=0) resolving waiting connect with q=65 level=0
[0.000520] 0(name=0 level=0) received test from 48 with level=1 name=6
[0.000526] 0(name=0 level=0) waiting test with q=48 level=1 name=6
[0.000526] 92(name=0 level=0) waiting connect q=65 L=0
[0.000526] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000531] 0(name=0 level=0) resolving waiting connect with q=38 level=0
[0.000531] 32(name=0 level=0) waiting connect q=17 L=0
[0.000533] 2(name=0 level=0) resolving waiting connect with q=19 level=0
[0.000533] 3(name=0 level=0) resolving waiting test with q=20 level=1 name=5
[0.000536] 0(name=0 level=0) waiting connect q=38 L=0
[0.000538] 2(name=0 level=0) waiting connect q=19 L=0
[0.000539] 3(name=0 level=0) waiting test with q=20 level=1 name=5
[0.000541] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000542] 0(name=0 level=0) resolving waiting connect with q=11 level=0
[0.000545] 32(name=0 level=0) waiting connect q=17 L=0
[0.000547] 0(name=0 level=0) waiting connect q=11 L=0
[0.000552] 23(name=0 level=0) resolving waiting test with q=58 level=1 name=5
[0.000553] 0(name=0 level=0) received initate from 1 with level=1 name=5 state=1
[0.000554] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000558] 23(name=0 level=0) waiting test with q=58 level=1 name=5
[0.000559] 2(name=0 level=0) resolving waiting test with q=18 level=1 name=5
[0.000559] 32(name=0 level=0) waiting connect q=17 L=0
[0.000560] 0(name=5 level=1) sending test to 2 with level=1 name=5
[0.000564] 0(name=5 level=1) resolving waiting connect with q=56 level=0
[0.000564] 2(name=0 level=0) waiting test with q=18 level=1 name=5
[0.000567] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000570] 0(name=5 level=1) sending initiate to 56 with level=1, name=5, state=1
[0.000571] 3(name=0 level=0) resolving waiting test with q=20 level=1 name=5
[0.000572] 32(name=0 level=0) waiting connect q=17 L=0
[0.000576] 3(name=0 level=0) waiting test with q=20 level=1 name=5
[0.000580] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000581] 0(name=5 level=1) resolving waiting connect with q=58 level=0
[0.000585] 0(name=5 level=1) sending initiate to 58 with level=1, name=5, state=1
[0.000585] 2(name=0 level=0) resolving waiting test with q=85 level=1 name=5
[0.000585] 32(name=0 level=0) waiting connect q=17 L=0
[0.000589] 2(name=0 level=0) waiting test with q=85 level=1 name=5
[0.000591] 0(name=5 level=1) received test from 42 with level=1 name=10
[0.000592] 12(name=0 level=0) received initate from 1 with level=1 name=5 state=1
[0.000593] 95(name=54 level=1) received report from 72 with weight=154
[0.000594] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000595] 15(name=0 level=0) received test from 70 with level=1 name=24
[0.000596] 0(name=5 level=1) sending accept to q=42 with ds=1
[0.000598] 95(name=54 level=1) waiting with q=72 w=154
[0.000599] 12(name=5 level=1) sending test to 86 with level=1 name=5
[0.000599] 32(name=0 level=0) waiting connect q=17 L=0
[0.000601] 0(name=5 level=1) resolving waiting connect with q=53 level=0
[0.000604] 15(name=0 level=0) waiting test with q=70 level=1 name=24
[0.000605] 3(name=0 level=0) resolving waiting test with q=20 level=1 name=5
[0.000606] 0(name=5 level=1) sending initiate to 53 with level=1, name=5, state=1
[0.000608] 95(name=54 level=1) resolving waiting report with q=72 bestWt=154
[0.000609] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000610] 2(name=0 level=0) resolving waiting test with q=45 level=1 name=9
[0.000610] 3(name=0 level=0) waiting test with q=20 level=1 name=5
[0.000611] 0(name=5 level=1) resolving waiting connect with q=20 level=0
[0.000612] 95(name=54 level=1) waiting with q=72 w=154
[0.000613] 52(name=0 level=0) resolving waiting connect with q=60 level=0
[0.000613] 32(name=0 level=0) waiting connect q=17 L=0
[0.000613] 15(name=0 level=0) resolving waiting test with q=70 level=1 name=24
[0.000615] 2(name=0 level=0) waiting test with q=45 level=1 name=9
[0.000617] 0(name=5 level=1) sending initiate to 20 with level=1, name=5, state=1
[0.000619] 15(name=0 level=0) waiting test with q=70 level=1 name=24
[0.000620] 52(name=0 level=0) waiting connect q=60 L=0
[0.000620] 76(name=0 level=0) resolving waiting connect with q=94 level=0
[0.000621] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000623] 23(name=0 level=0) resolving waiting test with q=58 level=1 name=5
[0.000624] 0(name=5 level=1) resolving waiting connect with q=74 level=0
[0.000626] 32(name=0 level=0) waiting connect q=17 L=0
[0.000626] 15(name=0 level=0) resolving waiting test with q=70 level=1 name=24
[0.000626] 23(name=0 level=0) waiting test with q=58 level=1 name=5
[0.000627] 76(name=0 level=0) waiting connect q=94 L=0
[0.000630] 0(name=5 level=1) sending initiate to 74 with level=1, name=5, state=1
[0.000631] 15(name=0 level=0) waiting test with q=70 level=1 name=24
[0.000632] 99(name=46 level=1) received accrej from 59 with ds=-1
[0.000633] 52(name=0 level=0) resolving waiting connect with q=60 level=0
[0.000635] 0(name=5 level=1) resolving waiting connect with q=21 level=0
[0.000636] 52(name=0 level=0) waiting connect q=60 L=0
[0.000636] 2(name=0 level=0) resolving waiting test with q=21 level=1 name=5
[0.000636] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000637] 99(name=46 level=1) sending test to 1 with level=1 name=46
[0.000640] 32(name=0 level=0) waiting connect q=17 L=0
[0.000642] 52(name=0 level=0) received test from 33 with level=1 name=6
[0.000642] 0(name=5 level=1) sending initiate to 21 with level=1, name=5, state=1
[0.000642] 2(name=0 level=0) waiting test with q=21 level=1 name=5
[0.000642] 3(name=0 level=0) resolving waiting test with q=20 level=1 name=5
[0.000646] 52(name=0 level=0) waiting test with q=33 level=1 name=6
[0.000649] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000649] 3(name=0 level=0) waiting test with q=20 level=1 name=5
[0.000651] 52(name=0 level=0) resolving waiting connect with q=60 level=0
[0.000652] 64(name=0 level=0) resolving waiting connect with q=36 level=0
[0.000653] 32(name=0 level=0) waiting connect q=17 L=0
[0.000655] 52(name=0 level=0) waiting connect q=60 L=0
[0.000658] 64(name=0 level=0) waiting connect q=36 L=0
[0.000661] 92(name=0 level=0) resolving waiting connect with q=65 level=0
[0.000662] 40(name=0 level=0) resolving waiting connect with q=42 level=0
[0.000665] 2(name=0 level=0) resolving waiting connect with q=54 level=0
[0.000667] 92(name=0 level=0) waiting connect q=65 L=0
[0.000669] 40(name=0 level=0) waiting connect q=42 L=0
[0.000670] 2(name=0 level=0) waiting connect q=54 L=0
[0.000672] 32(name=0 level=0) resolving waiting connect with q=17 level=0
[0.000677] 32(name=0 level=0) waiting connect q=17 L=0
[0.000678] 40(name=0 level=0) resolving waiting connect with q=42 level=0
[0.000678] 23(name=0 level=0) resolving waiting test with q=58 level=1 name=5
[0.000683] 40(name=0 level=0) waiting connect q=42 L=0
[0.000683] 23(name=0 level=0) waiting test with q=58 level=1 name=5
[0.000687] 3(name=0 level=0) resolving waiting test with q=20 level=1 name=5
[0.000690] 40(name=0 level=0) received connect from 82 with level=0
[0.000692] 2(name=0 level=0) resolving waiting test with q=0 level=1 name=5
[0.000693] 3(name=0 level=0) waiting test with q=20 level=1 name=5
[0.000694] 40(name=0 level=0) sending initiate to 82 with level=1, name=10, state=1
[0.000697] 2(name=0 level=0) w[0.000001] 5(name=0, level=0) initalization
[0.000697] 5(name=0 level=0) resolving waiting connect with q=50 level=0
